VEHICLE_ID,YEAR,MAKE,MODEL,TOTAL_COUNT,KEEP
6373354,2012,CHEVROLET,MALIBU 1LT,4206,True
6373360,2011,CHEVROLET,MALIBU 1LT,4206,True
6373361,2012,CHEVROLET,MALIBU 1LT,4206,True
6373370,2011,CHEVROLET,MALIBU 1LT,4206,True
6373382,2011,CHEVROLET,MALIBU 1LT,4206,True
6373383,2012,CHEVROLET,MALIBU 1LT,4206,True
6373389,2012,CHEVROLET,MALIBU 1LT,4206,True
6373404,2011,CHEVROLET,MALIBU 1LT,4206,True
6373411,2012,CHEVROLET,MALIBU 1LT,4206,True
6373428,2010,CHEVROLET,MALIBU 1LT,4206,True
6373429,2011,CHEVROLET,MALIBU 1LT,4206,True
6373430,2012,CHEVROLET,MALIBU 1LT,4206,True
6373431,2010,CHEVROLET,MALIBU 1LT,4206,True
6373432,2011,CHEVROLET,MALIBU 1LT,4206,True
6373436,2010,CHEVROLET,MALIBU 1LT,4206,True
6373437,2011,CHEVROLET,MALIBU 1LT,4206,True
6373449,2010,CHEVROLET,MALIBU 1LT,4206,True
6373450,2011,CHEVROLET,MALIBU 1LT,4206,True
6373460,2010,CHEVROLET,MALIBU 1LT,4206,True
6373522,2012,CHEVROLET,MALIBU 1LT,4206,True
6373528,2012,CHEVROLET,MALIBU 1LT,4206,True
6373625,2019,CHEVROLET,MALIBU 1LT,4206,True
6373692,2019,CHEVROLET,MALIBU 1LT,4206,True
6373714,2018,CHEVROLET,MALIBU 1LT,4206,True
6373816,2016,CHEVROLET,MALIBU 1LT,4206,True
6373817,2017,CHEVROLET,MALIBU 1LT,4206,True
6373835,2017,CHEVROLET,MALIBU 1LT,4206,True
6373846,2016,CHEVROLET,MALIBU 1LT,4206,True
6373854,2016,CHEVROLET,MALIBU 1LT,4206,True
6373877,2017,CHEVROLET,MALIBU 1LT,4206,True
6373885,2016,CHEVROLET,MALIBU 1LT,4206,True
6373886,2017,CHEVROLET,MALIBU 1LT,4206,True
6373913,2016,CHEVROLET,MALIBU 1LT,4206,True
6373928,2016,CHEVROLET,MALIBU 1LT,4206,True
6373929,2017,CHEVROLET,MALIBU 1LT,4206,True
6373934,2016,CHEVROLET,MALIBU 1LT,4206,True
6373937,2016,CHEVROLET,MALIBU 1LT,4206,True
6373938,2017,CHEVROLET,MALIBU 1LT,4206,True
6373941,2017,CHEVROLET,MALIBU 1LT,4206,True
6373943,2017,CHEVROLET,MALIBU 1LT,4206,True
6373947,2016,CHEVROLET,MALIBU 1LT,4206,True
6373992,2016,CHEVROLET,MALIBU 1LT,4206,True
6374034,2017,CHEVROLET,MALIBU 1LT,4206,True
6932675,2013,CHEVROLET,MALIBU 1LT,4206,True
7415402,2015,CHEVROLET,MALIBU 1LT,4206,True
7417254,2018,CHEVROLET,MALIBU 1LT,4206,True
7417255,2019,CHEVROLET,MALIBU 1LT,4206,True
7417263,2020,CHEVROLET,MALIBU 1LT,4206,True
7417264,2020,CHEVROLET,MALIBU 1LT,4206,True
7417265,2020,CHEVROLET,MALIBU 1LT,4206,True
7417271,2018,CHEVROLET,MALIBU 1LT,4206,True
7417276,2018,CHEVROLET,MALIBU 1LT,4206,True
7417277,2019,CHEVROLET,MALIBU 1LT,4206,True
7417278,2018,CHEVROLET,MALIBU 1LT,4206,True
7417282,2018,CHEVROLET,MALIBU 1LT,4206,True
7417283,2019,CHEVROLET,MALIBU 1LT,4206,True
7417285,2020,CHEVROLET,MALIBU 1LT,4206,True
7417286,2018,CHEVROLET,MALIBU 1LT,4206,True
7417304,2018,CHEVROLET,MALIBU 1LT,4206,True
7417306,2018,CHEVROLET,MALIBU 1LT,4206,True
7417307,2019,CHEVROLET,MALIBU 1LT,4206,True
7417308,2018,CHEVROLET,MALIBU 1LT,4206,True
7417309,2019,CHEVROLET,MALIBU 1LT,4206,True
7417310,2018,CHEVROLET,MALIBU 1LT,4206,True
7417331,2019,CHEVROLET,MALIBU 1LT,4206,True
7417344,2017,CHEVROLET,MALIBU 1LT,4206,True
7417359,2016,CHEVROLET,MALIBU 1LT,4206,True
7417374,2017,CHEVROLET,MALIBU 1LT,4206,True
7476743,2013,CHEVROLET,MALIBU 1LT,4206,True
7476758,2019,CHEVROLET,MALIBU 1LT,4206,True
7480224,2010,CHEVROLET,MALIBU 1LT,4206,True
7485185,2021,CHEVROLET,MALIBU 1LT,4206,True
7488581,2014,CHEVROLET,MALIBU 1LT,4206,True
7490552,2011,CHEVROLET,MALIBU 1LT,4206,True
7491330,2015,CHEVROLET,MALIBU 1LT,4206,True
7494857,2019,CHEVROLET,MALIBU 1LT,4206,True
7496028,2018,CHEVROLET,MALIBU 1LT,4206,True
7497092,2016,CHEVROLET,MALIBU 1LT,4206,True
7509148,2020,CHEVROLET,MALIBU 1LT,4206,True
7517172,2021,CHEVROLET,MALIBU 1LT,4206,True
7534851,2022,CHEVROLET,MALIBU 1LT,4206,True
6341690,2015,CHEVROLET,MALIBU 2LT,1157,True
6341704,2015,CHEVROLET,MALIBU 2LT,1157,True
6341723,2015,CHEVROLET,MALIBU 2LT,1157,True
6341726,2015,CHEVROLET,MALIBU 2LT,1157,True
6341728,2015,CHEVROLET,MALIBU 2LT,1157,True
6341731,2015,CHEVROLET,MALIBU 2LT,1157,True
6341733,2015,CHEVROLET,MALIBU 2LT,1157,True
6341738,2015,CHEVROLET,MALIBU 2LT,1157,True
6341770,2014,CHEVROLET,MALIBU 2LT,1157,True
6341771,2013,CHEVROLET,MALIBU 2LT,1157,True
6341772,2014,CHEVROLET,MALIBU 2LT,1157,True
6341774,2013,CHEVROLET,MALIBU 2LT,1157,True
6341778,2013,CHEVROLET,MALIBU 2LT,1157,True
6341800,2013,CHEVROLET,MALIBU 2LT,1157,True
6341801,2014,CHEVROLET,MALIBU 2LT,1157,True
6341804,2014,CHEVROLET,MALIBU 2LT,1157,True
6341828,2013,CHEVROLET,MALIBU 2LT,1157,True
6341829,2014,CHEVROLET,MALIBU 2LT,1157,True
6341836,2014,CHEVROLET,MALIBU 2LT,1157,True
6341837,2013,CHEVROLET,MALIBU 2LT,1157,True
6341838,2014,CHEVROLET,MALIBU 2LT,1157,True
6341849,2013,CHEVROLET,MALIBU 2LT,1157,True
6341850,2014,CHEVROLET,MALIBU 2LT,1157,True
6341853,2014,CHEVROLET,MALIBU 2LT,1157,True
6341855,2014,CHEVROLET,MALIBU 2LT,1157,True
6341856,2013,CHEVROLET,MALIBU 2LT,1157,True
6373567,2010,CHEVROLET,MALIBU 2LT,1157,True
6373568,2010,CHEVROLET,MALIBU 2LT,1157,True
6373569,2010,CHEVROLET,MALIBU 2LT,1157,True
6373570,2010,CHEVROLET,MALIBU 2LT,1157,True
6373575,2010,CHEVROLET,MALIBU 2LT,1157,True
6373588,2012,CHEVROLET,MALIBU 2LT,1157,True
6373589,2011,CHEVROLET,MALIBU 2LT,1157,True
6373591,2011,CHEVROLET,MALIBU 2LT,1157,True
6373615,2012,CHEVROLET,MALIBU 2LT,1157,True
6373622,2011,CHEVROLET,MALIBU 2LT,1157,True
6373628,2012,CHEVROLET,MALIBU 2LT,1157,True
6373633,2011,CHEVROLET,MALIBU 2LT,1157,True
6373634,2012,CHEVROLET,MALIBU 2LT,1157,True
6373638,2011,CHEVROLET,MALIBU 2LT,1157,True
6373639,2012,CHEVROLET,MALIBU 2LT,1157,True
6373652,2011,CHEVROLET,MALIBU 2LT,1157,True
6373659,2012,CHEVROLET,MALIBU 2LT,1157,True
6373668,2011,CHEVROLET,MALIBU 2LT,1157,True
6373669,2012,CHEVROLET,MALIBU 2LT,1157,True
6373673,2012,CHEVROLET,MALIBU 2LT,1157,True
6373674,2011,CHEVROLET,MALIBU 2LT,1157,True
6373675,2012,CHEVROLET,MALIBU 2LT,1157,True
6373676,2010,CHEVROLET,MALIBU 2LT,1157,True
6373677,2011,CHEVROLET,MALIBU 2LT,1157,True
6373696,2010,CHEVROLET,MALIBU 2LT,1157,True
6374105,2016,CHEVROLET,MALIBU 2LT,1157,True
6374115,2016,CHEVROLET,MALIBU 2LT,1157,True
6374116,2017,CHEVROLET,MALIBU 2LT,1157,True
6374119,2016,CHEVROLET,MALIBU 2LT,1157,True
6374120,2017,CHEVROLET,MALIBU 2LT,1157,True
6374122,2016,CHEVROLET,MALIBU 2LT,1157,True
6374127,2016,CHEVROLET,MALIBU 2LT,1157,True
6374128,2017,CHEVROLET,MALIBU 2LT,1157,True
6374134,2016,CHEVROLET,MALIBU 2LT,1157,True
6374146,2016,CHEVROLET,MALIBU 2LT,1157,True
6374153,2017,CHEVROLET,MALIBU 2LT,1157,True
6374159,2017,CHEVROLET,MALIBU 2LT,1157,True
7295434,2010,CHEVROLET,MALIBU 2LT,1157,True
7295435,2011,CHEVROLET,MALIBU 2LT,1157,True
7415419,2015,CHEVROLET,MALIBU 2LT,1157,True
7415427,2013,CHEVROLET,MALIBU 2LT,1157,True
7417267,2012,CHEVROLET,MALIBU 2LT,1157,True
7417328,2011,CHEVROLET,MALIBU 2LT,1157,True
7417415,2016,CHEVROLET,MALIBU 2LT,1157,True
7417416,2016,CHEVROLET,MALIBU 2LT,1157,True
7490553,2010,CHEVROLET,MALIBU 2LT,1157,True
7496010,2015,CHEVROLET,MALIBU 2LT,1157,True
7510253,2016,CHEVROLET,MALIBU 2LT,1157,True
6342188,2014,CHEVROLET,IMPALA LS,1971,True
6342190,2014,CHEVROLET,IMPALA LS,1971,True
6342191,2014,CHEVROLET,IMPALA LS,1971,True
6342202,2014,CHEVROLET,IMPALA LS,1971,True
6342224,2016,CHEVROLET,IMPALA LS,1971,True
6342225,2015,CHEVROLET,IMPALA LS,1971,True
6342226,2017,CHEVROLET,IMPALA LS,1971,True
6342229,2017,CHEVROLET,IMPALA LS,1971,True
6342233,2015,CHEVROLET,IMPALA LS,1971,True
6342234,2016,CHEVROLET,IMPALA LS,1971,True
6342236,2015,CHEVROLET,IMPALA LS,1971,True
6342238,2018,CHEVROLET,IMPALA LS,1971,True
6342250,2016,CHEVROLET,IMPALA LS,1971,True
6367141,2010,CHEVROLET,IMPALA LS,1971,True
6367142,2010,CHEVROLET,IMPALA LS,1971,True
6367143,2012,CHEVROLET,IMPALA LS,1971,True
6367144,2012,CHEVROLET,IMPALA LS,1971,True
6367145,2013,CHEVROLET,IMPALA LS,1971,True
6367150,2011,CHEVROLET,IMPALA LS,1971,True
6367152,2011,CHEVROLET,IMPALA LS,1971,True
6367153,2012,CHEVROLET,IMPALA LS,1971,True
6367154,2013,CHEVROLET,IMPALA LS,1971,True
6367159,2013,CHEVROLET,IMPALA LS,1971,True
6367161,2011,CHEVROLET,IMPALA LS,1971,True
6862287,2010,CHEVROLET,IMPALA LS,1971,True
6932762,2014,CHEVROLET,IMPALA LS,1971,True
6932794,2015,CHEVROLET,IMPALA LS,1971,True
6932796,2017,CHEVROLET,IMPALA LS,1971,True
6932801,2015,CHEVROLET,IMPALA LS,1971,True
6938527,2010,CHEVROLET,IMPALA LS,1971,True
6938531,2010,CHEVROLET,IMPALA LS,1971,True
6938553,2010,CHEVROLET,IMPALA LS,1971,True
6938554,2011,CHEVROLET,IMPALA LS,1971,True
6938557,2013,CHEVROLET,IMPALA LS,1971,True
6938563,2010,CHEVROLET,IMPALA LS,1971,True
6938566,2011,CHEVROLET,IMPALA LS,1971,True
6938571,2012,CHEVROLET,IMPALA LS,1971,True
6938579,2012,CHEVROLET,IMPALA LS,1971,True
6938580,2010,CHEVROLET,IMPALA LS,1971,True
6938584,2010,CHEVROLET,IMPALA LS,1971,True
6938599,2011,CHEVROLET,IMPALA LS,1971,True
6938605,2011,CHEVROLET,IMPALA LS,1971,True
6938632,2011,CHEVROLET,IMPALA LS,1971,True
6938633,2013,CHEVROLET,IMPALA LS,1971,True
6938647,2012,CHEVROLET,IMPALA LS,1971,True
7415466,2019,CHEVROLET,IMPALA LS,1971,True
7415467,2019,CHEVROLET,IMPALA LS,1971,True
7415471,2020,CHEVROLET,IMPALA LS,1971,True
7415474,2020,CHEVROLET,IMPALA LS,1971,True
7415477,2014,CHEVROLET,IMPALA LS,1971,True
7415479,2018,CHEVROLET,IMPALA LS,1971,True
7439931,2014,CHEVROLET,IMPALA LS,1971,True
7439932,2019,CHEVROLET,IMPALA LS,1971,True
7439940,2018,CHEVROLET,IMPALA LS,1971,True
7439941,2016,CHEVROLET,IMPALA LS,1971,True
7439944,2018,CHEVROLET,IMPALA LS,1971,True
7440196,2010,CHEVROLET,IMPALA LS,1971,True
7440200,2013,CHEVROLET,IMPALA LS,1971,True
7440202,2013,CHEVROLET,IMPALA LS,1971,True
7440206,2012,CHEVROLET,IMPALA LS,1971,True
7502590,2018,CHEVROLET,IMPALA LS,1971,True
7535550,2015,CHEVROLET,IMPALA LS,1971,True
6347858,2016,CHEVROLET,CRUZE L,1038,True
6347860,2016,CHEVROLET,CRUZE L,1038,True
6347861,2016,CHEVROLET,CRUZE L,1038,True
6347862,2016,CHEVROLET,CRUZE L,1038,True
6347865,2017,CHEVROLET,CRUZE L,1038,True
6364068,2015,CHEVROLET,CRUZE L,1038,True
6364070,2015,CHEVROLET,CRUZE L,1038,True
6364071,2015,CHEVROLET,CRUZE L,1038,True
7091504,2017,CHEVROLET,CRUZE L,1038,True
7091505,2018,CHEVROLET,CRUZE L,1038,True
7091506,2019,CHEVROLET,CRUZE L,1038,True
7415610,2018,CHEVROLET,CRUZE L,1038,True
7415612,2017,CHEVROLET,CRUZE L,1038,True
7415613,2019,CHEVROLET,CRUZE L,1038,True
6347871,2016,CHEVROLET,CRUZE LS,2843,True
6347873,2017,CHEVROLET,CRUZE LS,2843,True
6347874,2016,CHEVROLET,CRUZE LS,2843,True
6347875,2017,CHEVROLET,CRUZE LS,2843,True
6347877,2016,CHEVROLET,CRUZE LS,2843,True
6347882,2017,CHEVROLET,CRUZE LS,2843,True
6347904,2017,CHEVROLET,CRUZE LS,2843,True
6347906,2017,CHEVROLET,CRUZE LS,2843,True
6347933,2017,CHEVROLET,CRUZE LS,2843,True
6347936,2016,CHEVROLET,CRUZE LS,2843,True
6347953,2016,CHEVROLET,CRUZE LS,2843,True
6364118,2013,CHEVROLET,CRUZE LS,2843,True
6364119,2014,CHEVROLET,CRUZE LS,2843,True
6364120,2011,CHEVROLET,CRUZE LS,2843,True
6364132,2013,CHEVROLET,CRUZE LS,2843,True
6364141,2012,CHEVROLET,CRUZE LS,2843,True
6364142,2014,CHEVROLET,CRUZE LS,2843,True
6364146,2015,CHEVROLET,CRUZE LS,2843,True
6364150,2014,CHEVROLET,CRUZE LS,2843,True
6364151,2015,CHEVROLET,CRUZE LS,2843,True
6364153,2012,CHEVROLET,CRUZE LS,2843,True
7294429,2011,CHEVROLET,CRUZE LS,2843,True
7415616,2018,CHEVROLET,CRUZE LS,2843,True
7415617,2017,CHEVROLET,CRUZE LS,2843,True
7415619,2018,CHEVROLET,CRUZE LS,2843,True
7415620,2018,CHEVROLET,CRUZE LS,2843,True
7415621,2018,CHEVROLET,CRUZE LS,2843,True
7415622,2018,CHEVROLET,CRUZE LS,2843,True
7415623,2018,CHEVROLET,CRUZE LS,2843,True
7415624,2017,CHEVROLET,CRUZE LS,2843,True
7415625,2016,CHEVROLET,CRUZE LS,2843,True
7415626,2018,CHEVROLET,CRUZE LS,2843,True
7415631,2019,CHEVROLET,CRUZE LS,2843,True
7415636,2019,CHEVROLET,CRUZE LS,2843,True
7415639,2019,CHEVROLET,CRUZE LS,2843,True
7415644,2018,CHEVROLET,CRUZE LS,2843,True
7415654,2018,CHEVROLET,CRUZE LS,2843,True
7415662,2018,CHEVROLET,CRUZE LS,2843,True
7416487,2011,CHEVROLET,CRUZE LS,2843,True
7416488,2011,CHEVROLET,CRUZE LS,2843,True
7416489,2013,CHEVROLET,CRUZE LS,2843,True
7416490,2015,CHEVROLET,CRUZE LS,2843,True
7416491,2014,CHEVROLET,CRUZE LS,2843,True
7416492,2012,CHEVROLET,CRUZE LS,2843,True
7416508,2015,CHEVROLET,CRUZE LS,2843,True
7489601,2016,CHEVROLET,CRUZE LS,2843,True
7504874,2016,CHEVROLET,CRUZE LS,2843,True
7505626,2017,CHEVROLET,CRUZE LS,2843,True
7532400,2017,CHEVROLET,CRUZE LS,2843,True
7536752,2018,CHEVROLET,CRUZE LS,2843,True
6347974,2016,CHEVROLET,CRUZE LT,1596,True
6347976,2017,CHEVROLET,CRUZE LT,1596,True
6347978,2016,CHEVROLET,CRUZE LT,1596,True
6347979,2017,CHEVROLET,CRUZE LT,1596,True
6347981,2016,CHEVROLET,CRUZE LT,1596,True
6347982,2017,CHEVROLET,CRUZE LT,1596,True
6347989,2016,CHEVROLET,CRUZE LT,1596,True
6348022,2018,CHEVROLET,CRUZE LT,1596,True
6348029,2017,CHEVROLET,CRUZE LT,1596,True
6348038,2016,CHEVROLET,CRUZE LT,1596,True
6348039,2017,CHEVROLET,CRUZE LT,1596,True
6348044,2016,CHEVROLET,CRUZE LT,1596,True
6348048,2019,CHEVROLET,CRUZE LT,1596,True
7415679,2018,CHEVROLET,CRUZE LT,1596,True
7415680,2018,CHEVROLET,CRUZE LT,1596,True
7415681,2018,CHEVROLET,CRUZE LT,1596,True
7415682,2016,CHEVROLET,CRUZE LT,1596,True
7415683,2018,CHEVROLET,CRUZE LT,1596,True
7415687,2018,CHEVROLET,CRUZE LT,1596,True
7415696,2019,CHEVROLET,CRUZE LT,1596,True
7415701,2017,CHEVROLET,CRUZE LT,1596,True
7415704,2016,CHEVROLET,CRUZE LT,1596,True
7415705,2018,CHEVROLET,CRUZE LT,1596,True
7415707,2017,CHEVROLET,CRUZE LT,1596,True
7415709,2019,CHEVROLET,CRUZE LT,1596,True
7415719,2016,CHEVROLET,CRUZE LT,1596,True
7415724,2019,CHEVROLET,CRUZE LT,1596,True
7415725,2018,CHEVROLET,CRUZE LT,1596,True
7415726,2016,CHEVROLET,CRUZE LT,1596,True
7415727,2017,CHEVROLET,CRUZE LT,1596,True
7415728,2018,CHEVROLET,CRUZE LT,1596,True
7415731,2018,CHEVROLET,CRUZE LT,1596,True
7415732,2017,CHEVROLET,CRUZE LT,1596,True
7415734,2019,CHEVROLET,CRUZE LT,1596,True
7415742,2019,CHEVROLET,CRUZE LT,1596,True
7415745,2019,CHEVROLET,CRUZE LT,1596,True
7494841,2018,CHEVROLET,CRUZE LT,1596,True
7495481,2017,CHEVROLET,CRUZE LT,1596,True
7507469,2017,CHEVROLET,CRUZE LT,1596,True
6350136,2016,CHEVROLET,SPARK LS,1291,True
6350137,2016,CHEVROLET,SPARK LS,1291,True
6350146,2013,CHEVROLET,SPARK LS,1291,True
7294317,2013,CHEVROLET,SPARK LS,1291,True
7294320,2014,CHEVROLET,SPARK LS,1291,True
7298170,2016,CHEVROLET,SPARK LS,1291,True
7298172,2015,CHEVROLET,SPARK LS,1291,True
7298174,2015,CHEVROLET,SPARK LS,1291,True
7298184,2014,CHEVROLET,SPARK LS,1291,True
7298186,2017,CHEVROLET,SPARK LS,1291,True
7415800,2017,CHEVROLET,SPARK LS,1291,True
7465156,2017,CHEVROLET,SPARK LS,1291,True
7466035,2018,CHEVROLET,SPARK LS,1291,True
7466036,2019,CHEVROLET,SPARK LS,1291,True
7466039,2019,CHEVROLET,SPARK LS,1291,True
7466040,2018,CHEVROLET,SPARK LS,1291,True
7477954,2020,CHEVROLET,SPARK LS,1291,True
7480908,2017,CHEVROLET,SPARK LS,1291,True
7485961,2021,CHEVROLET,SPARK LS,1291,True
7493202,2020,CHEVROLET,SPARK LS,1291,True
7514328,2021,CHEVROLET,SPARK LS,1291,True
7555543,2022,CHEVROLET,SPARK LS,1291,True
6350418,2013,CHEVROLET,CAMARO LT,1100,True
6350419,2014,CHEVROLET,CAMARO LT,1100,True
6350421,2012,CHEVROLET,CAMARO LT,1100,True
6350425,2011,CHEVROLET,CAMARO LT,1100,True
6350426,2012,CHEVROLET,CAMARO LT,1100,True
6350427,2013,CHEVROLET,CAMARO LT,1100,True
6350428,2010,CHEVROLET,CAMARO LT,1100,True
6350430,2010,CHEVROLET,CAMARO LT,1100,True
6350441,2010,CHEVROLET,CAMARO LT,1100,True
6350470,2010,CHEVROLET,CAMARO LT,1100,True
6350474,2014,CHEVROLET,CAMARO LT,1100,True
6350482,2010,CHEVROLET,CAMARO LT,1100,True
6350484,2013,CHEVROLET,CAMARO LT,1100,True
6350495,2011,CHEVROLET,CAMARO LT,1100,True
6350502,2012,CHEVROLET,CAMARO LT,1100,True
6350503,2013,CHEVROLET,CAMARO LT,1100,True
6350504,2014,CHEVROLET,CAMARO LT,1100,True
6350511,2012,CHEVROLET,CAMARO LT,1100,True
6350545,2010,CHEVROLET,CAMARO LT,1100,True
6350556,2015,CHEVROLET,CAMARO LT,1100,True
6350572,2015,CHEVROLET,CAMARO LT,1100,True
6350639,2015,CHEVROLET,CAMARO LT,1100,True
6350703,2010,CHEVROLET,CAMARO LT,1100,True
6350705,2010,CHEVROLET,CAMARO LT,1100,True
6350718,2014,CHEVROLET,CAMARO LT,1100,True
6350731,2013,CHEVROLET,CAMARO LT,1100,True
6350738,2014,CHEVROLET,CAMARO LT,1100,True
6861211,2011,CHEVROLET,CAMARO LT,1100,True
6934713,2011,CHEVROLET,CAMARO LT,1100,True
6934715,2011,CHEVROLET,CAMARO LT,1100,True
6934735,2011,CHEVROLET,CAMARO LT,1100,True
6934743,2011,CHEVROLET,CAMARO LT,1100,True
6934744,2012,CHEVROLET,CAMARO LT,1100,True
6934745,2013,CHEVROLET,CAMARO LT,1100,True
6934746,2014,CHEVROLET,CAMARO LT,1100,True
6934759,2012,CHEVROLET,CAMARO LT,1100,True
6934760,2014,CHEVROLET,CAMARO LT,1100,True
6934778,2012,CHEVROLET,CAMARO LT,1100,True
6934779,2013,CHEVROLET,CAMARO LT,1100,True
6934780,2014,CHEVROLET,CAMARO LT,1100,True
6934785,2014,CHEVROLET,CAMARO LT,1100,True
6934797,2012,CHEVROLET,CAMARO LT,1100,True
6934798,2013,CHEVROLET,CAMARO LT,1100,True
6934805,2014,CHEVROLET,CAMARO LT,1100,True
6934808,2012,CHEVROLET,CAMARO LT,1100,True
6934809,2010,CHEVROLET,CAMARO LT,1100,True
6934810,2010,CHEVROLET,CAMARO LT,1100,True
6934814,2014,CHEVROLET,CAMARO LT,1100,True
6934818,2011,CHEVROLET,CAMARO LT,1100,True
6934819,2012,CHEVROLET,CAMARO LT,1100,True
6934823,2012,CHEVROLET,CAMARO LT,1100,True
6934835,2013,CHEVROLET,CAMARO LT,1100,True
6934911,2012,CHEVROLET,CAMARO LT,1100,True
6934912,2013,CHEVROLET,CAMARO LT,1100,True
6934922,2013,CHEVROLET,CAMARO LT,1100,True
6934924,2013,CHEVROLET,CAMARO LT,1100,True
6934929,2012,CHEVROLET,CAMARO LT,1100,True
6934933,2011,CHEVROLET,CAMARO LT,1100,True
6935014,2013,CHEVROLET,CAMARO LT,1100,True
6935031,2013,CHEVROLET,CAMARO LT,1100,True
6935053,2015,CHEVROLET,CAMARO LT,1100,True
6935060,2013,CHEVROLET,CAMARO LT,1100,True
6935150,2011,CHEVROLET,CAMARO LT,1100,True
6935183,2015,CHEVROLET,CAMARO LT,1100,True
6935184,2011,CHEVROLET,CAMARO LT,1100,True
6935185,2013,CHEVROLET,CAMARO LT,1100,True
6935189,2012,CHEVROLET,CAMARO LT,1100,True
6935215,2015,CHEVROLET,CAMARO LT,1100,True
6935221,2015,CHEVROLET,CAMARO LT,1100,True
6935227,2015,CHEVROLET,CAMARO LT,1100,True
6935228,2015,CHEVROLET,CAMARO LT,1100,True
6935229,2015,CHEVROLET,CAMARO LT,1100,True
6935246,2015,CHEVROLET,CAMARO LT,1100,True
6935251,2015,CHEVROLET,CAMARO LT,1100,True
6935252,2015,CHEVROLET,CAMARO LT,1100,True
6935429,2014,CHEVROLET,CAMARO LT,1100,True
6935620,2012,CHEVROLET,CAMARO LT,1100,True
7415903,2015,CHEVROLET,CAMARO LT,1100,True
7439997,2011,CHEVROLET,CAMARO LT,1100,True
7439999,2011,CHEVROLET,CAMARO LT,1100,True
7440000,2013,CHEVROLET,CAMARO LT,1100,True
7440021,2014,CHEVROLET,CAMARO LT,1100,True
7440023,2014,CHEVROLET,CAMARO LT,1100,True
7440027,2014,CHEVROLET,CAMARO LT,1100,True
7440031,2014,CHEVROLET,CAMARO LT,1100,True
7440032,2014,CHEVROLET,CAMARO LT,1100,True
7440033,2014,CHEVROLET,CAMARO LT,1100,True
7440035,2014,CHEVROLET,CAMARO LT,1100,True
7440039,2014,CHEVROLET,CAMARO LT,1100,True
7440042,2014,CHEVROLET,CAMARO LT,1100,True
7440044,2014,CHEVROLET,CAMARO LT,1100,True
7440063,2012,CHEVROLET,CAMARO LT,1100,True
7440065,2013,CHEVROLET,CAMARO LT,1100,True
7440071,2015,CHEVROLET,CAMARO LT,1100,True
7440073,2015,CHEVROLET,CAMARO LT,1100,True
7440106,2013,CHEVROLET,CAMARO LT,1100,True
7480216,2011,CHEVROLET,CAMARO LT,1100,True
7509451,2012,CHEVROLET,CAMARO LT,1100,True
7533344,2014,CHEVROLET,CAMARO LT,1100,True
6352630,2015,CHEVROLET,SONIC LS,1058,True
6352631,2012,CHEVROLET,SONIC LS,1058,True
6352634,2014,CHEVROLET,SONIC LS,1058,True
6352639,2016,CHEVROLET,SONIC LS,1058,True
6352640,2017,CHEVROLET,SONIC LS,1058,True
6352641,2012,CHEVROLET,SONIC LS,1058,True
6352646,2012,CHEVROLET,SONIC LS,1058,True
6352658,2012,CHEVROLET,SONIC LS,1058,True
6352659,2015,CHEVROLET,SONIC LS,1058,True
6352661,2013,CHEVROLET,SONIC LS,1058,True
6352662,2014,CHEVROLET,SONIC LS,1058,True
6352674,2016,CHEVROLET,SONIC LS,1058,True
6352676,2017,CHEVROLET,SONIC LS,1058,True
6352688,2013,CHEVROLET,SONIC LS,1058,True
6352689,2014,CHEVROLET,SONIC LS,1058,True
6352690,2015,CHEVROLET,SONIC LS,1058,True
6352694,2017,CHEVROLET,SONIC LS,1058,True
6352700,2017,CHEVROLET,SONIC LS,1058,True
6352702,2013,CHEVROLET,SONIC LS,1058,True
6352703,2012,CHEVROLET,SONIC LS,1058,True
6352704,2015,CHEVROLET,SONIC LS,1058,True
6352706,2013,CHEVROLET,SONIC LS,1058,True
6352707,2014,CHEVROLET,SONIC LS,1058,True
6352709,2014,CHEVROLET,SONIC LS,1058,True
6352725,2019,CHEVROLET,SONIC LS,1058,True
6352726,2013,CHEVROLET,SONIC LS,1058,True
6352727,2015,CHEVROLET,SONIC LS,1058,True
6352729,2013,CHEVROLET,SONIC LS,1058,True
6352739,2012,CHEVROLET,SONIC LS,1058,True
6352743,2016,CHEVROLET,SONIC LS,1058,True
6352745,2016,CHEVROLET,SONIC LS,1058,True
6352746,2015,CHEVROLET,SONIC LS,1058,True
6352754,2016,CHEVROLET,SONIC LS,1058,True
6352755,2015,CHEVROLET,SONIC LS,1058,True
6352756,2013,CHEVROLET,SONIC LS,1058,True
6352757,2013,CHEVROLET,SONIC LS,1058,True
6352759,2014,CHEVROLET,SONIC LS,1058,True
6352760,2015,CHEVROLET,SONIC LS,1058,True
6352761,2012,CHEVROLET,SONIC LS,1058,True
6352775,2014,CHEVROLET,SONIC LS,1058,True
6352776,2015,CHEVROLET,SONIC LS,1058,True
6352777,2015,CHEVROLET,SONIC LS,1058,True
6352791,2016,CHEVROLET,SONIC LS,1058,True
6352795,2012,CHEVROLET,SONIC LS,1058,True
6352796,2013,CHEVROLET,SONIC LS,1058,True
6352797,2014,CHEVROLET,SONIC LS,1058,True
6352798,2015,CHEVROLET,SONIC LS,1058,True
6352806,2012,CHEVROLET,SONIC LS,1058,True
6352807,2013,CHEVROLET,SONIC LS,1058,True
